"URI","Заголовок","RecordId","Монетный тип URI","От даты","К дате","Правитель","Stated Authority","Эмитент","Состояние","Династия","Божество","Портрет","Номинал","Отделение","Тип предмета","Artist","Engraver","Maker","Signature","Производство","Материал","Форма","Place of Production","Place of Issue","Place of Cataloging Relevance","Регион","Монетный тип","Hoard","Место находки","Ссылка","Category","Subject: Event","Subject: Issuer","Subject: Person","Subject: Place","Authenticity","Secondary Treatment","Легенда аверса","Тип аверса","Легенда реверса","Тип реверса","Дата на объекте","Hijra","Оси","Диаметр","Вес","Thumbnail_obv","Thumbnail_rev","Дата обновления"
"http://numismatics.org/collection/1944.100.5492","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5492","1944.100.5492","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","[IMP C]ONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","6","21.5","3.79","https://numismatics.org/collectionimages/19001949/1944/1944.100.5492.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5492.rev.width175.jpg","2024-05-13T05:32:18Z"
"http://numismatics.org/collection/1944.100.5493","Bronze AE3 of Licinius, Siscia, 313. 1944.100.5493","1944.100.5493","http://numismatics.org/ocre/id/ric.6.sis.234c","313","313","Licinius","","","Roman Empire","Constantinian Dynasty","Jupiter","Constantine I","AE3","Roman","Coin","","","","","Struck","Bronze","","Siscia","","","Pannonia","RIC VI Siscia 234c","","","RIC VI Siscia 234c","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","IOVI CON-SERVATORI AVGG NN","Jupiter standing left, holding Victory on globe leaning on sceptre","","","12","23.0","3.72","https://numismatics.org/collectionimages/19001949/1944/1944.100.5493.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.5493.rev.width175.jpg","2024-05-13T05:32:30Z"
"http://numismatics.org/collection/1944.100.3043","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3043","1944.100.3043","http://numismatics.org/ocre/id/ric.6.rom.293a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 293a","","","RIC VI Rome 293a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, draped right seen from behind","GENIO POPV-LI ROMANI","Genius Populi Romani standing left holding patera in right and cornucopiae in left","","","12","21.0","4.66","https://numismatics.org/collectionimages/19001949/1944/1944.100.3043.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3043.rev.width175.jpg","2024-05-12T11:22:45Z"
"http://numismatics.org/collection/1944.100.3044","Bronze Nummus of Constantine I, 312–313. 1944.100.3044","1944.100.3044","","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","Nummus","Roman","Coin","","","","","Struck","Bronze","","","","","","","","","ric.6.rom.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped r. seen from behind","GENIO POPV-LI ROMANI","Genius Populi Romani stg. l. holding patera in r. and cornucopiae in l.","","","12","22.0","4.27","https://numismatics.org/collectionimages/19001949/1944/1944.100.3044.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3044.rev.width175.jpg","2024-05-12T11:22:56Z"
"http://numismatics.org/collection/1944.100.3048","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3048","1944.100.3048","http://numismatics.org/ocre/id/ric.6.rom.295a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Genius","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 295a","","","RIC VI Rome 295a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate draped cuirassed right","GENIO POPV-LI ROMANI","Genius Populi Romani standing left holding patera in right and cornucopiae in left","","","11","22.0","5.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.3048.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3048.rev.width175.jpg","2024-05-12T11:23:48Z"
"http://numismatics.org/collection/1944.100.3051","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3051","1944.100.3051","http://numismatics.org/ocre/id/ric.6.rom.317","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 317","","","RIC VI Rome 317","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing front, head left, raising right hand and holding up globe with left hand","","","5","22.5","4.7","https://numismatics.org/collectionimages/19001949/1944/1944.100.3051.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3051.rev.width175.jpg","2024-05-12T11:24:24Z"
"http://numismatics.org/collection/1944.100.3052","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3052","1944.100.3052","http://numismatics.org/ocre/id/ric.6.rom.318","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 318","","","RIC VI Rome 318","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","SOLI INVI-C-TO COMMITI","Sol standing left holding globe in left and raising right","","","6","21.5","4.93","https://numismatics.org/collectionimages/19001949/1944/1944.100.3052.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3052.rev.width175.jpg","2024-05-12T11:24:35Z"
"http://numismatics.org/collection/1944.100.3053","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3053","1944.100.3053","http://numismatics.org/ocre/id/ric.6.rom.318","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 318","","","RIC VI Rome 318","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","SOLI INV-IC-T[O] COMMITI","Sol standing left holding globe in left and raising right","","","5","23.0","3.85","https://numismatics.org/collectionimages/19001949/1944/1944.100.3053.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3053.rev.width175.jpg","2024-05-12T11:24:47Z"
"http://numismatics.org/collection/1944.100.3054","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3054","1944.100.3054","http://numismatics.org/ocre/id/ric.6.rom.319","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 319","","","RIC VI Rome 319","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right seen from behind","SOLI INV-IC-TO COMMITI","Sol standing left holding globe in left and raising right","","","5","21.0","3.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.3054.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3054.rev.width175.jpg","2024-05-12T11:24:58Z"
"http://numismatics.org/collection/1944.100.3055","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3055","1944.100.3055","http://numismatics.org/ocre/id/ric.6.rom.322a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 322a","","","RIC VI Rome 322a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI IN-VI-CTO COMMITI","Sol standing left holding globe in left and raising right","","","6","23.0","4.43","https://numismatics.org/collectionimages/19001949/1944/1944.100.3055.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3055.rev.width175.jpg","2024-05-12T11:25:10Z"
"http://numismatics.org/collection/1944.100.3056","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3056","1944.100.3056","http://numismatics.org/ocre/id/ric.6.rom.322a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 322a","","","RIC VI Rome 322a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing left holding globe in left and raising right","","","11","22.0","4.01","https://numismatics.org/collectionimages/19001949/1944/1944.100.3056.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3056.rev.width175.jpg","2024-05-12T11:25:22Z"
"http://numismatics.org/collection/1944.100.3059","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3059","1944.100.3059","http://numismatics.org/ocre/id/ric.6.rom.323a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 323a","","","RIC VI Rome 323a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing left holding globe in left and raising right","","","6","21.0","3.16","https://numismatics.org/collectionimages/19001949/1944/1944.100.3059.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3059.rev.width175.jpg","2024-05-12T11:25:58Z"
"http://numismatics.org/collection/1944.100.3060","Bronze Nummus of Constantine I, 312–313. 1944.100.3060","1944.100.3060","","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","","Constantine I","Nummus","Roman","Coin","","","","","Struck","Bronze","","","","","","","","","ric.6.","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuir. r.","SOLI INV-I-CTO COMMITI","Sol stg. l. holding globe in l. and raising r.","","","12","21.0","3.21","https://numismatics.org/collectionimages/19001949/1944/1944.100.3060.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3060.rev.width175.jpg","2024-05-12T11:26:10Z"
"http://numismatics.org/collection/1944.100.3061","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3061","1944.100.3061","http://numismatics.org/ocre/id/ric.6.rom.325","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 325","","","RIC VI Rome 325","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing left holding globe in left and raising right","","","5","22.0","4.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.3061.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3061.rev.width175.jpg","2024-05-12T11:26:21Z"
"http://numismatics.org/collection/1944.100.3063","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3063","1944.100.3063","http://numismatics.org/ocre/id/ric.6.rom.332","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 332","","","RIC VI Rome 332","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP C CONSTANTINVS P F AVG","Bust laureate, cuirassed right","SOLI INVIC-TO COMMITI","Sol standing right, head left, raising right hand and holding up globe with left hand","","","11","22.0","3.99","https://numismatics.org/collectionimages/19001949/1944/1944.100.3063.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3063.rev.width175.jpg","2024-05-12T11:26:46Z"
"http://numismatics.org/collection/1944.100.3064","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3064","1944.100.3064","http://numismatics.org/ocre/id/ric.6.rom.337a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 337a","","","RIC VI Rome 337a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped cuirassed right","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","6","22.5","4.15","https://numismatics.org/collectionimages/19001949/1944/1944.100.3064.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3064.rev.width175.jpg","2024-05-12T11:26:57Z"
"http://numismatics.org/collection/1944.100.3065","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3065","1944.100.3065","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI IN-VI-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","12","21.0","4.97","https://numismatics.org/collectionimages/19001949/1944/1944.100.3065.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3065.rev.width175.jpg","2024-05-12T11:27:10Z"
"http://numismatics.org/collection/1944.100.3066","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3066","1944.100.3066","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","12","21.5","4.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.3066.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3066.rev.width175.jpg","2024-05-12T11:27:22Z"
"http://numismatics.org/collection/1944.100.3067","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3067","1944.100.3067","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","6","23.0","4.58","https://numismatics.org/collectionimages/19001949/1944/1944.100.3067.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3067.rev.width175.jpg","2024-05-12T11:27:34Z"
"http://numismatics.org/collection/1944.100.3068","Bronze AE2 of Constantine I, Rome, 312–313. 1944.100.3068","1944.100.3068","http://numismatics.org/ocre/id/ric.6.rom.335a","312","313","Constantine I","","","Roman Empire","Constantinian Dynasty","Sol","Constantine I","AE2","Roman","Coin","","","","","Struck","Bronze","","Rome","","","Latium||Italy","RIC VI Rome 335a","","","RIC VI Rome 335a","L1|Roman/f319885b-5d75-3ad8-a9e9-6709324f6507||f319885b-5d75-3ad8-a9e9-6709324f6507|Imperial/5c25a387-f992-3cd0-ae33-4bf1f6b38255||5c25a387-f992-3cd0-ae33-4bf1f6b38255|Tetrarchy/f39e1d15-b19d-3855-b632-16681d06e98b","","","","","","","IMP CONSTANTINVS P F AVG","Bust laureate, draped right seen from rear","SOLI INV-I-CTO COMMITI","Sol standing right head left holding globe in left and raising right","","","6","21.0","3.0","https://numismatics.org/collectionimages/19001949/1944/1944.100.3068.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.3068.rev.width175.jpg","2024-05-12T11:27:46Z"
